edge_id,std_dev
1491-2255,0.04325235
1646-2258,0.06478616
1208-2261,0.05700969
1640-2264,0.073850505
222-2264,0.046878442
1111-2263,0.05930635
631-2258,0.040291116
452-2255,0.042651713
1074-2254,0.045012288
226-2254,0.04200783
1981-2254,0.071568824
1825-2254,0.041085735
1638-2254,0.03936707
1519-2254,0.038438004
1341-2254,0.0467737
1268-2254,0.06980739
52-2254,0.041367922
291-2253,0.05842961
280-2260,0.045165986
443-2260,0.08548264
423-2265,0.06861241
726-2260,0.06367597
112-2265,0.10890898
381-2265,0.07441295
833-2265,0.05711266
1997-2266,0.05800194
223-2266,0.047889717
524-2257,0.040823013
623-2257,0.06125219
2200-2269,0.052451838
423-2272,0.057121765
338-2278,0.04986854
268-2277,0.04800498
271-2271,0.046196003
400-2271,0.03278693
106-2272,0.15140288
251-2272,0.049841747
111-2275,0.04109174
261-2275,0.052333135
104-2278,0.0422633
970-2275,0.06244292
840-2270,0.047635656
970-2276,0.04112913
111-2276,0.09580789
1309-2280,0.059573695
1330-2280,0.04208606
1290-2280,0.13425855
360-2280,0.048994474
281-2280,0.102867775
87-2281,0.04181714
353-2281,0.04161365
1642-2281,0.10188603
1409-2281,0.04580746
1162-2281,0.041465487
2222-2281,0.039160173
597-2281,0.0423164
423-2287,0.055224363
1689-2285,0.042539973
1117-2285,0.04255145
1116-2285,0.05215632
644-2285,0.0724582
407-2282,0.118439406
452-2282,0.04353417
1893-2290,0.02485153
954-2288,0.038349424
381-2290,0.099144876
139-2285,0.033749685
1876-2283,0.05659364
931-2282,0.041608088
748-2290,0.0427897
106-2286,0.16278383
1606-2288,0.06492744
1852-2288,0.06085369
686-2286,0.08269935
112-2287,0.09256498
1318-2285,0.07796321
805-2282,0.044278875
1720-2282,0.039491296
896-2292,0.06505229
891-2292,0.112146325
180-2293,0.057841957
1180-2293,0.1139062
766-2293,0.05726344
338-2291,0.04379473
104-2291,0.04706474
106-2299,0.14138451
52-2294,0.043334387
241-2294,0.02796797
686-2299,0.088062726
910-2294,0.047658585
1689-2294,0.04209765
1988-2294,0.046646822
244-2294,0.10960818
2131-2294,0.03417928
623-2300,0.051854692
167-2296,0.049727123
499-2296,0.052676518
1797-2296,0.09036533
893-2299,0.07065686
87-2294,0.04369071
2058-2294,0.06440095
1775-2310,0.0545241
1689-2310,0.045468837
1661-2310,0.042591937
1580-2310,0.05390394
1314-2313,0.056530803
471-2310,0.047331806
1456-2310,0.055513386
147-2307,0.08510583
439-2310,0.038482778
739-2310,0.048596937
1838-2310,0.048766028
1150-2310,0.05952107
2005-2310,0.06421441
223-2311,0.047986872
514-2305,0.059454937
384-2305,0.045049056
2028-2314,0.057759978
64-2305,0.034288667
656-2311,0.042478524
1859-2312,0.062806934
1030-2306,0.062483527
1117-2302,0.04263988
1074-2306,0.043580867
1138-2306,0.041396737
744-2301,0.03636582
1342-2305,0.0705974
887-2315,0.046166997
1040-2315,0.046038784
2317-2625,0.04923848
896-2318,0.060770135
891-2318,0.08260759
2126-2320,0.05288667
1345-2319,0.10463046
1104-2319,0.065199286
983-2319,0.11306102
687-2319,0.04748407
977-2319,0.07006536
277-2321,0.047469098
1391-2323,0.045260224
463-2324,0.071346566
1095-2323,0.043922413
408-2323,0.097731076
537-2325,0.091597766
617-2325,0.06227207
1361-2325,0.02304093
1868-2324,0.05724225
2127-2324,0.05054877
1355-2324,0.05236144
1315-2323,0.09703833
748-2324,0.041461196
549-2328,0.05318111
548-2331,0.09961363
738-2331,0.09282461
2042-2335,0.06322574
2150-2333,0.0644421
788-2328,0.05420171
717-2334,0.054144856
642-2328,0.05189244
1855-2331,0.058687493
183-2335,0.041923285
688-2333,0.04435742
2233-2335,0.043982375
738-2332,0.108768284
1163-2332,0.08077289
1661-2335,0.042486917
548-2332,0.06534831
1855-2332,0.052800585
1003-2330,0.049394935
282-2340,0.032296177
1400-2338,0.08193777
1403-2344,0.061907835
478-2336,0.04272741
284-2340,0.046277374
2253-2338,0.050674185
1847-2344,0.0541692
415-2340,0.075931296
888-2340,0.040791985
218-2340,0.10032689
343-2338,0.055323344
964-2340,0.0393026
277-2340,0.045984216
2339-2375,0.032664746
1268-2340,0.05079788
1969-2344,0.061041985
278-2337,0.06220048
52-2337,0.042014122
37-2337,0.10703538
1179-2340,0.06073557
1770-2339,0.04503664
435-2337,0.05024596
609-2337,0.04386641
1211-2337,0.1006601
888-2336,0.04174174
733-2355,0.042316563
880-2355,0.042552818
1149-2355,0.18961348
1476-2355,0.035127446
1549-2355,0.042800467
1758-2355,0.042478334
429-2355,0.042595655
344-2347,0.053090543
1059-2346,0.053877607
1058-2346,0.037122935
906-2345,0.039360445
634-2345,0.07559282
253-2345,0.04078895
1988-2355,0.040998474
1392-2347,0.05675314
1470-2355,0.09148993
396-2355,0.04334184
1295-2353,0.04186274
2091-2355,0.07756797
2199-2355,0.045563318
1252-2355,0.07959126
1794-2355,0.054556806
55-2355,0.042739615
67-2355,0.04100867
694-2355,0.04063494
82-2355,0.044414185
817-2350,0.040095482
182-2355,0.042807262
260-2355,0.042376757
339-2355,0.041393932
354-2355,0.04148265
73-2355,0.043278202
1341-2359,0.04234521
1138-2359,0.042865463
1074-2359,0.041772183
896-2356,0.0459895
1651-2359,0.03894908
1085-2359,0.06712584
237-2364,0.05322266
972-2366,0.050983474
1411-2366,0.067794524
805-2366,0.050117943
1258-2366,0.057098456
1333-2366,0.034959532
654-2366,0.059406236
748-2366,0.041989174
1418-2366,0.04451514
180-2365,0.13621329
634-2362,0.109574676
271-2366,0.08111491
1076-2366,0.03869814
1016-2366,0.0574181
247-2361,0.044536974
857-2366,0.061914533
481-2364,0.052654397
1875-2366,0.050043862
1753-2366,0.069729224
1456-2366,0.04565485
253-2362,0.043470528
354-2398,0.042042997
920-2374,0.046682786
1063-2398,0.107191294
733-2398,0.043486442
385-2374,0.041521862
2162-2368,0.046947435
1439-2368,0.09321389
1093-2374,0.042840853
516-2377,0.09682831
177-2368,0.051965304
185-2374,0.057184413
534-2371,0.033783667
692-2398,0.041098155
656-2398,0.041255955
259-2368,0.11709295
516-2368,0.10711176
560-2398,0.04377089
314-2369,0.07619167
423-2376,0.05192365
55-2398,0.041830085
920-2373,0.03284608
27-2373,0.042235255
1128-2372,0.036034003
186-2372,0.042518493
1612-2369,0.05382824
1208-2376,0.05990909
112-2376,0.14203571
1770-2375,0.10663078
27-2369,0.04120733
470-2375,0.04483217
9-2377,0.042563293
840-2370,0.07253239
604-2377,0.04105251
524-2377,0.043125853
1553-2369,0.055193897
1456-2387,0.04747174
755-2385,0.0687939
1386-2387,0.04230522
1295-2387,0.04896232
1456-2386,0.047544103
1419-2387,0.041264813
1138-2384,0.042587038
1030-2384,0.047583595
1074-2384,0.042083755
1119-2383,0.062940404
1341-2384,0.042373452
774-2381,0.0434706
936-2383,0.05031899
375-2381,0.050363816
1416-2387,0.038686518
68-2381,0.05030214
1243-2381,0.13134924
600-2386,0.044849385
665-2386,0.047038615
216-2386,0.059804518
1647-2381,0.06374961
665-2387,0.04640308
1386-2386,0.047412597
1848-2386,0.0519026
215-2387,0.04111463
76-2381,0.04455843
216-2387,0.08124059
600-2387,0.048644464
1848-2387,0.047631014
381-2394,0.073694505
686-2392,0.089366674
106-2392,0.17228664
1523-2390,0.048254404
893-2392,0.07063177
73-2392,0.039931998
435-2393,0.0722702
1229-2390,0.069397636
1056-2388,0.043573655
407-2388,0.1432801
268-2388,0.042275272
37-2393,0.05123494
268-2393,0.09834532
178-2403,0.0399206
648-2403,0.07996762
1572-2406,0.06756812
1634-2406,0.08083231
2029-2406,0.064931504
2048-2406,0.051587887
24-2403,0.04278348
67-2403,0.040792223
169-2403,0.04265332
1316-2402,0.035191342
2296-2406,0.08130478
339-2402,0.041172042
96-2403,0.12633339
309-2403,0.041724917
480-2403,0.048317205
1093-2406,0.043556157
560-2403,0.04987936
178-2402,0.04185604
179-2403,0.04380083
505-2403,0.041589428
1120-2406,0.048273355
441-2403,0.05003297
396-2403,0.0422625
354-2403,0.04109628
339-2403,0.041992895
1254-2406,0.07326685
1318-2406,0.030942496
1207-2402,0.0414051
552-2403,0.04178876
752-2406,0.061468072
354-2402,0.04210468
2165-2404,0.05637685
446-2406,0.0447191
253-2405,0.04598886
385-2406,0.043516506
346-2406,0.056746457
333-2406,0.044316024
656-2403,0.04176275
659-2403,0.044515464
572-2406,0.050830584
1207-2403,0.041805893
1316-2403,0.049295463
315-2406,0.043428656
210-2406,0.04282888
54-2404,0.04752254
67-2402,0.04144939
182-2404,0.042504832
919-2403,0.04257227
422-2406,0.041184764
136-2406,0.04504239
71-2406,0.07066375
39-2406,0.051550765
1705-2404,0.08877498
1780-2404,0.042096626
55-2402,0.042428695
1988-2404,0.033166636
2091-2404,0.04519657
2121-2404,0.04234342
634-2405,0.05409247
694-2404,0.041486744
1137-2404,0.054539215
692-2404,0.04321283
1647-2407,0.06274572
774-2407,0.043922856
76-2407,0.045281887
68-2407,0.050993472
456-2408,0.0377619
367-2408,0.085770495
712-2408,0.05068843
1037-2408,0.043244846
876-2415,0.045302983
1167-2411,0.033459388
902-2415,0.09195717
2242-2415,0.07422123
2214-2415,0.079217866
2113-2415,0.051529724
1396-2415,0.09858629
1227-2415,0.11177068
888-2415,0.041634575
604-2415,0.047713008
478-2415,0.04468452
1228-2411,0.07337554
1235-2413,0.05719888
1030-2410,0.0450501
1138-2410,0.04106032
1621-2413,0.045778695
1035-2414,0.054680888
82-2419,0.04207463
308-2419,0.043999754
888-2423,0.041550472
478-2423,0.04210096
52-2423,0.04149779
2203-2424,0.032910403
652-2424,0.070408136
80-2424,0.07618064
402-2424,0.09042643
124-2424,0.066731885
35-2423,0.04892016
2133-2424,0.060675193
1328-2424,0.080643326
247-2425,0.048841104
909-2424,0.08565876
78-2421,0.04225768
1439-2420,0.08375256
177-2420,0.0960371
1696-2422,0.08129927
627-2422,0.045773484
1225-2422,0.059782166
23-2420,0.071038075
470-2422,0.060085062
2162-2420,0.07622253
1298-2422,0.07830252
416-2421,0.036292788
616-2422,0.03952949
1718-2423,0.057441898
1725-2430,0.05169286
724-2427,0.04028165
1268-2429,0.046199232
1484-2429,0.057641193
2080-2429,0.08535913
2216-2429,0.037493397
2107-2429,0.053488523
104-2427,0.04892056
985-2432,0.032567635
184-2432,0.04129816
183-2432,0.04092008
2426-3135,0.06103002
1862-2426,0.061088108
1020-2432,0.07712007
554-2433,0.049804114
573-2433,0.0409411
590-2433,0.060549326
614-2433,0.061380126
975-2433,0.0978639
1203-2433,0.04095968
1760-2433,0.04714898
140-2433,0.11731786
391-2433,0.041276284
1788-2433,0.060365576
1112-2433,0.04332632
2146-2433,0.06087541
30-2436,0.041986037
2195-2434,0.113150455
1366-2433,0.047839068
646-2436,0.050178513
281-2436,0.17794693
419-2435,0.032729466
1456-2435,0.044074543
148-2436,0.047943614
2219-2433,0.06055735
15-2433,0.045915097
460-2433,0.05110562
1755-2433,0.059904806
1134-2440,0.06507662
2283-2437,0.039321877
1876-2437,0.08815026
1254-2437,0.05443787
903-2441,0.017834645
2415-2439,0.060141336
827-2441,0.18720426
666-2441,0.019449852
1614-2440,0.037604045
1925-2447,0.12821311
1689-2447,0.04557091
2159-2447,0.02620371
2254-2447,0.0774614
1162-2447,0.041732848
1018-2447,0.041713282
910-2447,0.04544114
804-2447,0.04060815
722-2447,0.045865167
597-2447,0.04077825
452-2447,0.042196643
83-2447,0.050490662
1264-2445,0.04376172
350-2447,0.041833214
353-2447,0.044894446
117-2447,0.046838485
133-2447,0.045938153
41-2447,0.055480603
52-2447,0.04330163
87-2447,0.04097774
349-2447,0.045612834
1414-2447,0.046261936
786-2447,0.044944644
1268-2447,0.041859638
1491-2447,0.04164329
71-2448,0.07006347
510-2444,0.083854064
1210-2445,0.050488457
1207-2445,0.043393623
694-2445,0.041464854
659-2445,0.04135832
354-2445,0.04290999
309-2445,0.042828828
21-2447,0.04877905
1120-2448,0.041721858
864-2443,0.051668707
274-2443,0.044558425
1357-2447,0.056215152
1662-2442,0.022009494
327-2442,0.07399064
40-2447,0.04184113
385-2448,0.04222273
858-2444,0.05820737
200-2444,0.04024611
102-2446,0.0669735
198-2444,0.06353842
2013-2442,0.059386093
223-2443,0.04786254
1331-2444,0.045374785
1214-2450,0.047221605
425-2450,0.053090643
289-2452,0.032366972
1318-2450,0.119807236
1290-2450,0.08988825
1944-2453,0.06010759
330-2450,0.07842937
827-2450,0.046652477
666-2450,0.09968724
100-2452,0.070730045
2048-2450,0.088520564
204-2452,0.044519845
903-2450,0.08827004
2365-2450,0.028225701
825-2450,0.054691397
229-2452,0.051737048
990-2450,0.057941914
1732-2453,0.0778243
1138-2453,0.04154998
2441-2450,0.057786938
1117-2452,0.04267677
689-2453,0.06891093
1341-2453,0.04286412
1635-2454,0.04623785
1635-2455,0.028227225
1786-2455,0.037929386
1074-2453,0.043335
319-2452,0.04236576
112-2451,0.12501277
2406-2450,0.037501186
1857-2460,0.082302675
1077-2459,0.070929535
2183-2460,0.07845134
864-2459,0.032837205
1694-2457,0.052742887
76-2458,0.042228624
68-2458,0.04053682
1647-2458,0.044276364
2407-2458,0.05597894
774-2458,0.042372975
1243-2458,0.043427605
375-2458,0.048749316
750-2459,0.045748185
2381-2458,0.0793232
82-2459,0.043194007
203-2459,0.046869334
239-2459,0.047972348
394-2459,0.049768493
705-2459,0.045062184
727-2459,0.026731076
1003-2457,0.06677003
534-2459,0.030382153
54-2459,0.04098384
423-2462,0.047787625
420-2462,0.056787126
1502-2461,0.052355047
972-2461,0.05088433
840-2461,0.044417836
317-2461,0.055893004
61-2461,0.14861672
112-2462,0.103514284
252-2462,0.054351546
1208-2462,0.046187215
132-2464,0.051468883
559-2465,0.057428062
547-2465,0.033764407
2037-2468,0.04940305
1116-2470,0.05143789
1563-2469,0.06711702
1562-2469,0.07163177
1379-2469,0.0761815
1117-2470,0.042474963
319-2474,0.042407017
449-2471,0.044792525
204-2474,0.042615857
1117-2474,0.04510047
1397-2471,0.04488846
753-2471,0.041488685
737-2471,0.10495832
10-2472,0.04224893
1276-2477,0.055722304
65-2472,0.038928077
2109-2476,0.039137695
545-2477,0.034859173
308-2479,0.04454778
1456-2476,0.042038504
1165-2477,0.06482963
99-2479,0.06415897
1226-2478,0.06058785
2406-2484,0.044600904
95-2482,0.055806935
1120-2484,0.042256843
2048-2484,0.08491344
2393-2486,0.039611593
2029-2484,0.08961371
1671-2486,0.05424899
2190-2486,0.08387649
2292-2486,0.039641757
2318-2486,0.07051599
1272-2488,0.041546367
268-2486,0.045609303
699-2485,0.06340468
2016-2486,0.06612195
994-2486,0.045951936
1572-2484,0.051498767
1634-2484,0.05304164
827-2484,0.05752742
1569-2482,0.039032437
1494-2482,0.11890693
1119-2482,0.06966528
1095-2482,0.03594319
1087-2484,0.043973528
749-2486,0.080053106
936-2482,0.04878483
834-2482,0.04674928
1254-2484,0.047713872
1318-2484,0.08521281
71-2484,0.05335904
136-2484,0.042631388
1214-2484,0.06077761
1341-2493,0.044526402
787-2489,0.040728398
1039-2489,0.048890326
1582-2492,0.037573952
1016-2492,0.029272355
682-2492,0.10707976
217-2492,0.05298481
1651-2493,0.042658687
685-2490,0.052288048
1030-2493,0.077503346
8-2489,0.068322025
275-2489,0.06522627
633-2489,0.091715105
1848-2489,0.037349515
1138-2493,0.041925352
851-2489,0.04552942
638-2498,0.0650941
764-2495,0.058009584
304-2498,0.047193192
378-2497,0.063613154
1257-2505,0.040868253
1542-2505,0.041766874
1552-2500,0.065844
585-2500,0.049320657
291-2499,0.048394833
477-2501,0.05262027
500-2499,0.055903837
1789-2499,0.06707082
1973-2499,0.05882262
223-2500,0.045864034
512-2500,0.059696734
43-2501,0.046269506
1133-2503,0.12447556
2102-2505,0.043927535
2259-2501,0.035385832
2171-2505,0.04073304
1051-2505,0.040879965
2379-2505,0.03881936
2439-2505,0.06600533
1164-2505,0.041478742
731-2505,0.04340568
678-2505,0.042292777
531-2505,0.043119103
52-2505,0.04310154
48-2505,0.04182559
871-2504,0.049559474
2188-2503,0.062012665
621-2510,0.03830626
1523-2508,0.04755646
522-2510,0.04438933
1518-2506,0.048231218
1777-2512,0.050095577
1111-2512,0.029828634
1566-2511,0.075918764
1016-2510,0.06006308
1848-2507,0.033589303
126-2509,0.076282896
464-2507,0.06009123
596-2507,0.08401429
1112-2507,0.046454985
216-2507,0.0844091
1246-2508,0.053121362
409-2507,0.04643555
217-2510,0.042519964
761-2509,0.045262244
764-2509,0.07584531
15-2510,0.059923977
682-2510,0.16617021
554-2507,0.05142477
1582-2510,0.073417254
2519-2686,0.07200994
1120-2514,0.049442284
666-2514,0.07781996
903-2514,0.055412818
404-2515,0.112854764
1268-2517,0.05375105
385-2514,0.040745836
973-2525,0.054389227
1786-2525,0.036110207
1423-2521,0.04779523
840-2526,0.05789461
578-2526,0.035875916
576-2526,0.07328923
1662-2524,0.04934805
1138-2521,0.042040706
1248-2526,0.060140412
577-2526,0.05333229
423-2521,0.05349956
112-2521,0.12519744
1761-2532,0.056683067
1269-2532,0.034170486
281-2522,0.08967189
79-2523,0.08105114
1711-2522,0.108388424
749-2521,0.06863886
468-2522,0.09059224
1276-2528,0.06464884
1165-2528,0.049598955
402-2528,0.07069315
246-2531,0.067753725
404-2529,0.11380619
929-2529,0.05032288
884-2533,0.044548698
533-2533,0.026299419
175-2531,0.032367818
508-2533,0.09416801
325-2536,0.1545426
400-2531,0.0495445
662-2536,0.07714365
347-2536,0.05322055
7-2531,0.07340117
1722-2536,0.040727492
1691-2536,0.08878549
308-2536,0.09774228
86-2533,0.072709985
518-2536,0.049629446
385-2538,0.043026987
572-2538,0.042410057
136-2538,0.04750872
82-2538,0.043943703
1120-2538,0.042428866
659-2547,0.041390777
327-2549,0.039277803
284-2549,0.177114
537-2549,0.08905992
282-2549,0.048236173
277-2549,0.075021856
748-2548,0.041537017
2226-2544,0.10349085
2237-2544,0.057969894
440-2547,0.041140772
375-2545,0.10481925
2381-2545,0.073474176
676-2548,0.067192614
309-2547,0.047589652
339-2547,0.04301083
552-2547,0.048434816
2407-2545,0.040801622
1469-2549,0.05704059
342-2542,0.04165071
1653-2549,0.031849142
2306-2544,0.04325904
1852-2549,0.06694803
1803-2549,0.059035674
1341-2544,0.040158186
1138-2544,0.043556836
1423-2544,0.094213426
771-2544,0.11336322
601-2544,0.05445243
1816-2544,0.06370749
2410-2544,0.05758517
2254-2544,0.06636312
2143-2549,0.03491543
1476-2543,0.04322363
289-2541,0.043131866
892-2541,0.04242806
1026-2543,0.070890225
18-2541,0.039743397
2236-2549,0.03325058
1268-2544,0.051050577
1888-2549,0.08220607
407-2555,0.048979707
1594-2551,0.092746586
2016-2551,0.09935796
909-2552,0.13986272
268-2555,0.041868117
1328-2552,0.113536656
652-2552,0.06439176
402-2552,0.045567516
80-2552,0.019384919
1484-2554,0.043012552
1636-2555,0.04796858
1720-2555,0.06414868
